"sid","cid","pid","county_name","precinct_id","county_fips","precinct_geo_id","precinct_name"
3,1,1,"ADAMS","4253001245","08001","08001-245",""
3,1,2,"ADAMS","4255601241","08001","08001-241",""
3,1,3,"ADAMS","4255601246","08001","08001-246",""
3,1,4,"ADAMS","4255601247","08001","08001-247",""
3,1,5,"ADAMS","4255601248","08001","08001-248",""
3,1,6,"ADAMS","4255601249","08001","08001-249",""
3,1,7,"ADAMS","4255601251","08001","08001-251",""
3,1,8,"ADAMS","6243101150","08001","08001-150",""
3,1,9,"ADAMS","6243101151","08001","08001-151",""
3,1,10,"ADAMS","6243101159","08001","08001-159",""
3,1,11,"ADAMS","6243101256","08001","08001-256",""
3,1,12,"ADAMS","6243401075","08001","08001-075",""
3,1,13,"ADAMS","6243401076","08001","08001-076",""
3,1,14,"ADAMS","6243401077","08001","08001-077",""
3,1,15,"ADAMS","6243401252","08001","08001-252",""
3,1,16,"ADAMS","6245601071","08001","08001-071",""
3,1,17,"ADAMS","6245601072","08001","08001-072",""
3,1,18,"ADAMS","6245601073","08001","08001-073",""
3,1,19,"ADAMS","6245601074","08001","08001-074",""
3,1,20,"ADAMS","6245601160","08001","08001-160",""
3,1,21,"ADAMS","6245601259","08001","08001-259",""
3,1,22,"ADAMS","6253001152","08001","08001-152",""
3,1,23,"ADAMS","6253001153","08001","08001-153",""
3,1,24,"ADAMS","6253001154","08001","08001-154",""
3,1,25,"ADAMS","6253001155","08001","08001-155",""
3,1,26,"ADAMS","6253001156","08001","08001-156",""
3,1,27,"ADAMS","6253001157","08001","08001-157",""
3,1,28,"ADAMS","6253001226","08001","08001-226",""
3,1,29,"ADAMS","6253001229","08001","08001-229",""
3,1,30,"ADAMS","6253001230","08001","08001-230",""
3,1,31,"ADAMS","6253001231","08001","08001-231",""
3,1,32,"ADAMS","6253001232","08001","08001-232",""
3,1,33,"ADAMS","6253001233","08001","08001-233",""
3,1,34,"ADAMS","6253001234","08001","08001-234",""
3,1,35,"ADAMS","6253001235","08001","08001-235",""
3,1,36,"ADAMS","6253001236","08001","08001-236",""
3,1,37,"ADAMS","6253001237","08001","08001-237",""
3,1,38,"ADAMS","6253001238","08001","08001-238",""
3,1,39,"ADAMS","6253001239","08001","08001-239",""
3,1,40,"ADAMS","6253001240","08001","08001-240",""
3,1,41,"ADAMS","6253001242","08001","08001-242",""
3,1,42,"ADAMS","6253001243","08001","08001-243",""
3,1,43,"ADAMS","6253001253","08001","08001-253",""
3,1,44,"ADAMS","6253001258","08001","08001-258",""
3,1,45,"ADAMS","6253101158","08001","08001-158",""
3,1,46,"ADAMS","6255601161","08001","08001-161",""
3,1,47,"ADAMS","6255601162","08001","08001-162",""
3,1,48,"ADAMS","6255601163","08001","08001-163",""
3,1,49,"ADAMS","6255601164","08001","08001-164",""
3,1,50,"ADAMS","6255601165","08001","08001-165",""
3,1,51,"ADAMS","6255601166","08001","08001-166",""
3,1,52,"ADAMS","6255601167","08001","08001-167",""
3,1,53,"ADAMS","6255601168","08001","08001-168",""
3,1,54,"ADAMS","6255601169","08001","08001-169",""
3,1,55,"ADAMS","6255601170","08001","08001-170",""
3,1,56,"ADAMS","6255601171","08001","08001-171",""
3,1,57,"ADAMS","6255601172","08001","08001-172",""
3,1,58,"ADAMS","6255601173","08001","08001-173",""
3,1,59,"ADAMS","6255601174","08001","08001-174",""
3,1,60,"ADAMS","6255601175","08001","08001-175",""
3,1,61,"ADAMS","6255601176","08001","08001-176",""
3,1,62,"ADAMS","6255601177","08001","08001-177",""
3,1,63,"ADAMS","6255601178","08001","08001-178",""
3,1,64,"ADAMS","6255601179","08001","08001-179",""
3,1,65,"ADAMS","6255601180","08001","08001-180",""
3,1,66,"ADAMS","6255601181","08001","08001-181",""
3,1,67,"ADAMS","6255601182","08001","08001-182",""
3,1,68,"ADAMS","6255601183","08001","08001-183",""
3,1,69,"ADAMS","6255601184","08001","08001-184",""
3,1,70,"ADAMS","6255601185","08001","08001-185",""
3,1,71,"ADAMS","6255601186","08001","08001-186",""
3,1,72,"ADAMS","6255601187","08001","08001-187",""
3,1,73,"ADAMS","6255601188","08001","08001-188",""
3,1,74,"ADAMS","6255601189","08001","08001-189",""
3,1,75,"ADAMS","6255601190","08001","08001-190",""
3,1,76,"ADAMS","6255601191","08001","08001-191",""
3,1,77,"ADAMS","6255601192","08001","08001-192",""
3,1,78,"ADAMS","6255601193","08001","08001-193",""
3,1,79,"ADAMS","6255601194","08001","08001-194",""
3,1,80,"ADAMS","6255601195","08001","08001-195",""
3,1,81,"ADAMS","6255601196","08001","08001-196",""
3,1,82,"ADAMS","6255601197","08001","08001-197",""
3,1,83,"ADAMS","6255601198","08001","08001-198",""
3,1,84,"ADAMS","6255601227","08001","08001-227",""
3,1,85,"ADAMS","6255601228","08001","08001-228",""
3,1,86,"ADAMS","6255601244","08001","08001-244",""
3,1,87,"ADAMS","7213001130","08001","08001-130",""
3,1,88,"ADAMS","7213001140","08001","08001-140",""
3,1,89,"ADAMS","7213001141","08001","08001-141",""
3,1,90,"ADAMS","7213001199","08001","08001-199",""
3,1,91,"ADAMS","7213001200","08001","08001-200",""
3,1,92,"ADAMS","7213001201","08001","08001-201",""
3,1,93,"ADAMS","7213001202","08001","08001-202",""
3,1,94,"ADAMS","7213001203","08001","08001-203",""
3,1,95,"ADAMS","7213001204","08001","08001-204",""
3,1,96,"ADAMS","7213001205","08001","08001-205",""
3,1,97,"ADAMS","7213001206","08001","08001-206",""
3,1,98,"ADAMS","7213001207","08001","08001-207",""
3,1,99,"ADAMS","7213001210","08001","08001-210",""
3,1,100,"ADAMS","7213001211","08001","08001-211",""
3,1,101,"ADAMS","7213001212","08001","08001-212",""
3,1,102,"ADAMS","7213001213","08001","08001-213",""
3,1,103,"ADAMS","7213001214","08001","08001-214",""
3,1,104,"ADAMS","7213001215","08001","08001-215",""
3,1,105,"ADAMS","7213001225","08001","08001-225",""
3,1,106,"ADAMS","7213101117","08001","08001-117",""
3,1,107,"ADAMS","7213101118","08001","08001-118",""
3,1,108,"ADAMS","7213201001","08001","08001-001",""
3,1,109,"ADAMS","7213201002","08001","08001-002",""
3,1,110,"ADAMS","7213201003","08001","08001-003",""
3,1,111,"ADAMS","7213201004","08001","08001-004",""
3,1,112,"ADAMS","7213201005","08001","08001-005",""
3,1,113,"ADAMS","7213201006","08001","08001-006",""
3,1,114,"ADAMS","7213201007","08001","08001-007",""
3,1,115,"ADAMS","7213201008","08001","08001-008",""
3,1,116,"ADAMS","7213201009","08001","08001-009",""
3,1,117,"ADAMS","7213201021","08001","08001-021",""
3,1,118,"ADAMS","7213201022","08001","08001-022",""
3,1,119,"ADAMS","7213201023","08001","08001-023",""
