"sid","cid","pid","county_name","precinct_id","county_fips","precinct_geo_id","precinct_name"
22,1,1,"BARBOUR","PRECINCT 1","unknown","unknown","unknown"
22,1,2,"BARBOUR","PRECINCT 10","unknown","unknown","unknown"
22,1,3,"BARBOUR","PRECINCT 11","unknown","unknown","unknown"
22,1,4,"BARBOUR","PRECINCT 12","unknown","unknown","unknown"
22,1,5,"BARBOUR","PRECINCT 13","unknown","unknown","unknown"
22,1,6,"BARBOUR","PRECINCT 2","unknown","unknown","unknown"
22,1,7,"BARBOUR","PRECINCT 3","unknown","unknown","unknown"
22,1,8,"BARBOUR","PRECINCT 4","unknown","unknown","unknown"
22,1,9,"BARBOUR","PRECINCT 5","unknown","unknown","unknown"
22,1,10,"BARBOUR","PRECINCT 6","unknown","unknown","unknown"
22,1,11,"BARBOUR","PRECINCT 7","unknown","unknown","unknown"
22,1,12,"BARBOUR","PRECINCT 8","unknown","unknown","unknown"
22,1,13,"BARBOUR","PRECINCT 9","unknown","unknown","unknown"
22,2,14,"BERKELEY","PRECINCT 1","unknown","unknown","unknown"
22,2,15,"BERKELEY","PRECINCT 10","unknown","unknown","unknown"
22,2,16,"BERKELEY","PRECINCT 105","unknown","unknown","unknown"
22,2,17,"BERKELEY","PRECINCT 106","unknown","unknown","unknown"
22,2,18,"BERKELEY","PRECINCT 107","unknown","unknown","unknown"
22,2,19,"BERKELEY","PRECINCT 108","unknown","unknown","unknown"
22,2,20,"BERKELEY","PRECINCT 11","unknown","unknown","unknown"
22,2,21,"BERKELEY","PRECINCT 110","unknown","unknown","unknown"
22,2,22,"BERKELEY","PRECINCT 111","unknown","unknown","unknown"
22,2,23,"BERKELEY","PRECINCT 112","unknown","unknown","unknown"
22,2,24,"BERKELEY","PRECINCT 113","unknown","unknown","unknown"
22,2,25,"BERKELEY","PRECINCT 114","unknown","unknown","unknown"
22,2,26,"BERKELEY","PRECINCT 115","unknown","unknown","unknown"
22,2,27,"BERKELEY","PRECINCT 12","unknown","unknown","unknown"
22,2,28,"BERKELEY","PRECINCT 13","unknown","unknown","unknown"
22,2,29,"BERKELEY","PRECINCT 14","unknown","unknown","unknown"
22,2,30,"BERKELEY","PRECINCT 15","unknown","unknown","unknown"
22,2,31,"BERKELEY","PRECINCT 16","unknown","unknown","unknown"
22,2,32,"BERKELEY","PRECINCT 17","unknown","unknown","unknown"
22,2,33,"BERKELEY","PRECINCT 18","unknown","unknown","unknown"
22,2,34,"BERKELEY","PRECINCT 18A","unknown","unknown","unknown"
22,2,35,"BERKELEY","PRECINCT 19","unknown","unknown","unknown"
22,2,36,"BERKELEY","PRECINCT 2","unknown","unknown","unknown"
22,2,37,"BERKELEY","PRECINCT 20","unknown","unknown","unknown"
22,2,38,"BERKELEY","PRECINCT 21","unknown","unknown","unknown"
22,2,39,"BERKELEY","PRECINCT 22","unknown","unknown","unknown"
22,2,40,"BERKELEY","PRECINCT 22A","unknown","unknown","unknown"
22,2,41,"BERKELEY","PRECINCT 23","unknown","unknown","unknown"
22,2,42,"BERKELEY","PRECINCT 24","unknown","unknown","unknown"
22,2,43,"BERKELEY","PRECINCT 25","unknown","unknown","unknown"
22,2,44,"BERKELEY","PRECINCT 26","unknown","unknown","unknown"
22,2,45,"BERKELEY","PRECINCT 27","unknown","unknown","unknown"
22,2,46,"BERKELEY","PRECINCT 28","unknown","unknown","unknown"
22,2,47,"BERKELEY","PRECINCT 29","unknown","unknown","unknown"
22,2,48,"BERKELEY","PRECINCT 30","unknown","unknown","unknown"
22,2,49,"BERKELEY","PRECINCT 32","unknown","unknown","unknown"
22,2,50,"BERKELEY","PRECINCT 34","unknown","unknown","unknown"
22,2,51,"BERKELEY","PRECINCT 35","unknown","unknown","unknown"
22,2,52,"BERKELEY","PRECINCT 36","unknown","unknown","unknown"
22,2,53,"BERKELEY","PRECINCT 38","unknown","unknown","unknown"
22,2,54,"BERKELEY","PRECINCT 39","unknown","unknown","unknown"
22,2,55,"BERKELEY","PRECINCT 40","unknown","unknown","unknown"
22,2,56,"BERKELEY","PRECINCT 41","unknown","unknown","unknown"
22,2,57,"BERKELEY","PRECINCT 42","unknown","unknown","unknown"
22,2,58,"BERKELEY","PRECINCT 43","unknown","unknown","unknown"
22,2,59,"BERKELEY","PRECINCT 43A","unknown","unknown","unknown"
22,2,60,"BERKELEY","PRECINCT 44","unknown","unknown","unknown"
22,2,61,"BERKELEY","PRECINCT 45","unknown","unknown","unknown"
22,2,62,"BERKELEY","PRECINCT 46","unknown","unknown","unknown"
22,2,63,"BERKELEY","PRECINCT 46A","unknown","unknown","unknown"
22,2,64,"BERKELEY","PRECINCT 47","unknown","unknown","unknown"
22,2,65,"BERKELEY","PRECINCT 48","unknown","unknown","unknown"
22,2,66,"BERKELEY","PRECINCT 49","unknown","unknown","unknown"
