"sid","cid","pid","vid","county_name","precinct_id","vote_type","county_fips","precinct_geo_id","precinct_name"
3,1,1,1,"ADAMS","4253001245","total","08001","08001-245",""
3,1,2,1,"ADAMS","4255601241","total","08001","08001-241",""
3,1,3,1,"ADAMS","4255601246","total","08001","08001-246",""
3,1,4,1,"ADAMS","4255601247","total","08001","08001-247",""
3,1,5,1,"ADAMS","4255601248","total","08001","08001-248",""
3,1,6,1,"ADAMS","4255601249","total","08001","08001-249",""
3,1,7,1,"ADAMS","4255601251","total","08001","08001-251",""
3,1,8,1,"ADAMS","6243101150","total","08001","08001-150",""
3,1,9,1,"ADAMS","6243101151","total","08001","08001-151",""
3,1,10,1,"ADAMS","6243101159","total","08001","08001-159",""
3,1,11,1,"ADAMS","6243101256","total","08001","08001-256",""
3,1,12,1,"ADAMS","6243401075","total","08001","08001-075",""
3,1,13,1,"ADAMS","6243401076","total","08001","08001-076",""
3,1,14,1,"ADAMS","6243401077","total","08001","08001-077",""
3,1,15,1,"ADAMS","6243401252","total","08001","08001-252",""
3,1,16,1,"ADAMS","6245601071","total","08001","08001-071",""
3,1,17,1,"ADAMS","6245601072","total","08001","08001-072",""
3,1,18,1,"ADAMS","6245601073","total","08001","08001-073",""
3,1,19,1,"ADAMS","6245601074","total","08001","08001-074",""
3,1,20,1,"ADAMS","6245601160","total","08001","08001-160",""
3,1,21,1,"ADAMS","6245601259","total","08001","08001-259",""
3,1,22,1,"ADAMS","6253001152","total","08001","08001-152",""
3,1,23,1,"ADAMS","6253001153","total","08001","08001-153",""
3,1,24,1,"ADAMS","6253001154","total","08001","08001-154",""
3,1,25,1,"ADAMS","6253001155","total","08001","08001-155",""
3,1,26,1,"ADAMS","6253001156","total","08001","08001-156",""
3,1,27,1,"ADAMS","6253001157","total","08001","08001-157",""
3,1,28,1,"ADAMS","6253001226","total","08001","08001-226",""
3,1,29,1,"ADAMS","6253001229","total","08001","08001-229",""
3,1,30,1,"ADAMS","6253001230","total","08001","08001-230",""
3,1,31,1,"ADAMS","6253001231","total","08001","08001-231",""
3,1,32,1,"ADAMS","6253001232","total","08001","08001-232",""
3,1,33,1,"ADAMS","6253001233","total","08001","08001-233",""
3,1,34,1,"ADAMS","6253001234","total","08001","08001-234",""
3,1,35,1,"ADAMS","6253001235","total","08001","08001-235",""
3,1,36,1,"ADAMS","6253001236","total","08001","08001-236",""
3,1,37,1,"ADAMS","6253001237","total","08001","08001-237",""
3,1,38,1,"ADAMS","6253001238","total","08001","08001-238",""
3,1,39,1,"ADAMS","6253001239","total","08001","08001-239",""
3,1,40,1,"ADAMS","6253001240","total","08001","08001-240",""
3,1,41,1,"ADAMS","6253001242","total","08001","08001-242",""
3,1,42,1,"ADAMS","6253001243","total","08001","08001-243",""
3,1,43,1,"ADAMS","6253001253","total","08001","08001-253",""
3,1,44,1,"ADAMS","6253001258","total","08001","08001-258",""
3,1,45,1,"ADAMS","6253101158","total","08001","08001-158",""
3,1,46,1,"ADAMS","6255601161","total","08001","08001-161",""
3,1,47,1,"ADAMS","6255601162","total","08001","08001-162",""
3,1,48,1,"ADAMS","6255601163","total","08001","08001-163",""
3,1,49,1,"ADAMS","6255601164","total","08001","08001-164",""
3,1,50,1,"ADAMS","6255601165","total","08001","08001-165",""
3,1,51,1,"ADAMS","6255601166","total","08001","08001-166",""
3,1,52,1,"ADAMS","6255601167","total","08001","08001-167",""
3,1,53,1,"ADAMS","6255601168","total","08001","08001-168",""
3,1,54,1,"ADAMS","6255601169","total","08001","08001-169",""
3,1,55,1,"ADAMS","6255601170","total","08001","08001-170",""
3,1,56,1,"ADAMS","6255601171","total","08001","08001-171",""
3,1,57,1,"ADAMS","6255601172","total","08001","08001-172",""
3,1,58,1,"ADAMS","6255601173","total","08001","08001-173",""
3,1,59,1,"ADAMS","6255601174","total","08001","08001-174",""
3,1,60,1,"ADAMS","6255601175","total","08001","08001-175",""
3,1,61,1,"ADAMS","6255601176","total","08001","08001-176",""
3,1,62,1,"ADAMS","6255601177","total","08001","08001-177",""
3,1,63,1,"ADAMS","6255601178","total","08001","08001-178",""
3,1,64,1,"ADAMS","6255601179","total","08001","08001-179",""
3,1,65,1,"ADAMS","6255601180","total","08001","08001-180",""
3,1,66,1,"ADAMS","6255601181","total","08001","08001-181",""
3,1,67,1,"ADAMS","6255601182","total","08001","08001-182",""
3,1,68,1,"ADAMS","6255601183","total","08001","08001-183",""
3,1,69,1,"ADAMS","6255601184","total","08001","08001-184",""
3,1,70,1,"ADAMS","6255601185","total","08001","08001-185",""
3,1,71,1,"ADAMS","6255601186","total","08001","08001-186",""
3,1,72,1,"ADAMS","6255601187","total","08001","08001-187",""
3,1,73,1,"ADAMS","6255601188","total","08001","08001-188",""
3,1,74,1,"ADAMS","6255601189","total","08001","08001-189",""
3,1,75,1,"ADAMS","6255601190","total","08001","08001-190",""
3,1,76,1,"ADAMS","6255601191","total","08001","08001-191",""
3,1,77,1,"ADAMS","6255601192","total","08001","08001-192",""
3,1,78,1,"ADAMS","6255601193","total","08001","08001-193",""
3,1,79,1,"ADAMS","6255601194","total","08001","08001-194",""
3,1,80,1,"ADAMS","6255601195","total","08001","08001-195",""
3,1,81,1,"ADAMS","6255601196","total","08001","08001-196",""
3,1,82,1,"ADAMS","6255601197","total","08001","08001-197",""
3,1,83,1,"ADAMS","6255601198","total","08001","08001-198",""
3,1,84,1,"ADAMS","6255601227","total","08001","08001-227",""
3,1,85,1,"ADAMS","6255601228","total","08001","08001-228",""
3,1,86,1,"ADAMS","6255601244","total","08001","08001-244",""
3,1,87,1,"ADAMS","7213001130","total","08001","08001-130",""
3,1,88,1,"ADAMS","7213001140","total","08001","08001-140",""
3,1,89,1,"ADAMS","7213001141","total","08001","08001-141",""
3,1,90,1,"ADAMS","7213001199","total","08001","08001-199",""
3,1,91,1,"ADAMS","7213001200","total","08001","08001-200",""
3,1,92,1,"ADAMS","7213001201","total","08001","08001-201",""
3,1,93,1,"ADAMS","7213001202","total","08001","08001-202",""
3,1,94,1,"ADAMS","7213001203","total","08001","08001-203",""
3,1,95,1,"ADAMS","7213001204","total","08001","08001-204",""
3,1,96,1,"ADAMS","7213001205","total","08001","08001-205",""
3,1,97,1,"ADAMS","7213001206","total","08001","08001-206",""
3,1,98,1,"ADAMS","7213001207","total","08001","08001-207",""
3,1,99,1,"ADAMS","7213001210","total","08001","08001-210",""
3,1,100,1,"ADAMS","7213001211","total","08001","08001-211",""
3,1,101,1,"ADAMS","7213001212","total","08001","08001-212",""
3,1,102,1,"ADAMS","7213001213","total","08001","08001-213",""
3,1,103,1,"ADAMS","7213001214","total","08001","08001-214",""
3,1,104,1,"ADAMS","7213001215","total","08001","08001-215",""
3,1,105,1,"ADAMS","7213001225","total","08001","08001-225",""
3,1,106,1,"ADAMS","7213101117","total","08001","08001-117",""
3,1,107,1,"ADAMS","7213101118","total","08001","08001-118",""
3,1,108,1,"ADAMS","7213201001","total","08001","08001-001",""
3,1,109,1,"ADAMS","7213201002","total","08001","08001-002",""
3,1,110,1,"ADAMS","7213201003","total","08001","08001-003",""
3,1,111,1,"ADAMS","7213201004","total","08001","08001-004",""
3,1,112,1,"ADAMS","7213201005","total","08001","08001-005",""
3,1,113,1,"ADAMS","7213201006","total","08001","08001-006",""
3,1,114,1,"ADAMS","7213201007","total","08001","08001-007",""
3,1,115,1,"ADAMS","7213201008","total","08001","08001-008",""
3,1,116,1,"ADAMS","7213201009","total","08001","08001-009",""
3,1,117,1,"ADAMS","7213201021","total","08001","08001-021",""
3,1,118,1,"ADAMS","7213201022","total","08001","08001-022",""
3,1,119,1,"ADAMS","7213201023","total","08001","08001-023",""
3,1,120,1,"ADAMS","7213201119","total","08001","08001-119",""
3,1,121,1,"ADAMS","7213201120","total","08001","08001-120",""
3,1,122,1,"ADAMS","7213201121","total","08001","08001-121",""
3,1,123,1,"ADAMS","7213201122","total","08001","08001-122",""
3,1,124,1,"ADAMS","7213201123","total","08001","08001-123",""
3,1,125,1,"ADAMS","7213201124","total","08001","08001-124",""
3,1,126,1,"ADAMS","7213201125","total","08001","08001-125",""
3,1,127,1,"ADAMS","7213201126","total","08001","08001-126",""
3,1,128,1,"ADAMS","7213201127","total","08001","08001-127",""
3,1,129,1,"ADAMS","7213201128","total","08001","08001-128",""
3,1,130,1,"ADAMS","7213201129","total","08001","08001-129",""
3,1,131,1,"ADAMS","7213201208","total","08001","08001-208",""
3,1,132,1,"ADAMS","7213201209","total","08001","08001-209",""
3,1,133,1,"ADAMS","7213201216","total","08001","08001-216",""
3,1,134,1,"ADAMS","7213201217","total","08001","08001-217",""
3,1,135,1,"ADAMS","7213201218","total","08001","08001-218",""
3,1,136,1,"ADAMS","7213201219","total","08001","08001-219",""
3,1,137,1,"ADAMS","7213201220","total","08001","08001-220",""
3,1,138,1,"ADAMS","7213201221","total","08001","08001-221",""
3,1,139,1,"ADAMS","7213201222","total","08001","08001-222",""
3,1,140,1,"ADAMS","7213201223","total","08001","08001-223",""
3,1,141,1,"ADAMS","7213201224","total","08001","08001-224",""
3,1,142,1,"ADAMS","7213201254","total","08001","08001-254",""
3,1,143,1,"ADAMS","7213201255","total","08001","08001-255",""
3,1,144,1,"ADAMS","7213201257","total","08001","08001-257",""
3,1,145,1,"ADAMS","7213401027","total","08001","08001-027",""
3,1,146,1,"ADAMS","7213401030","total","08001","08001-030",""
3,1,147,1,"ADAMS","7213401035","total","08001","08001-035",""
3,1,148,1,"ADAMS","7213401036","total","08001","08001-036",""
3,1,149,1,"ADAMS","7213401042","total","08001","08001-042",""
3,1,150,1,"ADAMS","7213501010","total","08001","08001-010",""
3,1,151,1,"ADAMS","7213501011","total","08001","08001-011",""
3,1,152,1,"ADAMS","7213501012","total","08001","08001-012",""
3,1,153,1,"ADAMS","7213501013","total","08001","08001-013",""
3,1,154,1,"ADAMS","7213501014","total","08001","08001-014",""
3,1,155,1,"ADAMS","7213501015","total","08001","08001-015",""
3,1,156,1,"ADAMS","7213501016","total","08001","08001-016",""
3,1,157,1,"ADAMS","7213501017","total","08001","08001-017",""
3,1,158,1,"ADAMS","7213501018","total","08001","08001-018",""
3,1,159,1,"ADAMS","7213501019","total","08001","08001-019",""
3,1,160,1,"ADAMS","7213501020","total","08001","08001-020",""
3,1,161,1,"ADAMS","7213501024","total","08001","08001-024",""
3,1,162,1,"ADAMS","7213501025","total","08001","08001-025",""
3,1,163,1,"ADAMS","7213501026","total","08001","08001-026",""
3,1,164,1,"ADAMS","7243101078","total","08001","08001-078",""
3,1,165,1,"ADAMS","7243101079","total","08001","08001-079",""
3,1,166,1,"ADAMS","7243101085","total","08001","08001-085",""
3,1,167,1,"ADAMS","7243101086","total","08001","08001-086",""
3,1,168,1,"ADAMS","7243101088","total","08001","08001-088",""
3,1,169,1,"ADAMS","7243101089","total","08001","08001-089",""
3,1,170,1,"ADAMS","7243101093","total","08001","08001-093",""
3,1,171,1,"ADAMS","7243101094","total","08001","08001-094",""
3,1,172,1,"ADAMS","7243101097","total","08001","08001-097",""
3,1,173,1,"ADAMS","7243101105","total","08001","08001-105",""
3,1,174,1,"ADAMS","7243101134","total","08001","08001-134",""
3,1,175,1,"ADAMS","7243101135","total","08001","08001-135",""
3,1,176,1,"ADAMS","7243101136","total","08001","08001-136",""
3,1,177,1,"ADAMS","7243101137","total","08001","08001-137",""
3,1,178,1,"ADAMS","7243101145","total","08001","08001-145",""
3,1,179,1,"ADAMS","7243101146","total","08001","08001-146",""
3,1,180,1,"ADAMS","7243101147","total","08001","08001-147",""
3,1,181,1,"ADAMS","7243101149","total","08001","08001-149",""
3,1,182,1,"ADAMS","7243401037","total","08001","08001-037",""
3,1,183,1,"ADAMS","7243401038","total","08001","08001-038",""
3,1,184,1,"ADAMS","7243401039","total","08001","08001-039",""
3,1,185,1,"ADAMS","7243401040","total","08001","08001-040",""
3,1,186,1,"ADAMS","7243401041","total","08001","08001-041",""
3,1,187,1,"ADAMS","7243401051","total","08001","08001-051",""
3,1,188,1,"ADAMS","7243401052","total","08001","08001-052",""
3,1,189,1,"ADAMS","7243401053","total","08001","08001-053",""
3,1,190,1,"ADAMS","7243401080","total","08001","08001-080",""
3,1,191,1,"ADAMS","7243401081","total","08001","08001-081",""
3,1,192,1,"ADAMS","7243401082","total","08001","08001-082",""
3,1,193,1,"ADAMS","7243401083","total","08001","08001-083",""
3,1,194,1,"ADAMS","7243401084","total","08001","08001-084",""
3,1,195,1,"ADAMS","7243401087","total","08001","08001-087",""
3,1,196,1,"ADAMS","7243401090","total","08001","08001-090",""
3,1,197,1,"ADAMS","7243401091","total","08001","08001-091",""
3,1,198,1,"ADAMS","7243401092","total","08001","08001-092",""
3,1,199,1,"ADAMS","7243401095","total","08001","08001-095",""
3,1,200,1,"ADAMS","7243401096","total","08001","08001-096",""
3,1,201,1,"ADAMS","7243401098","total","08001","08001-098",""
3,1,202,1,"ADAMS","7243401099","total","08001","08001-099",""
3,1,203,1,"ADAMS","7243401100","total","08001","08001-100",""
3,1,204,1,"ADAMS","7243401101","total","08001","08001-101",""
3,1,205,1,"ADAMS","7243401102","total","08001","08001-102",""
3,1,206,1,"ADAMS","7243401103","total","08001","08001-103",""
3,1,207,1,"ADAMS","7243401104","total","08001","08001-104",""
3,1,208,1,"ADAMS","7243501031","total","08001","08001-031",""
3,1,209,1,"ADAMS","7243501032","total","08001","08001-032",""
3,1,210,1,"ADAMS","7243501033","total","08001","08001-033",""
3,1,211,1,"ADAMS","7243501034","total","08001","08001-034",""
3,1,212,1,"ADAMS","7243501043","total","08001","08001-043",""
3,1,213,1,"ADAMS","7243501044","total","08001","08001-044",""
3,1,214,1,"ADAMS","7243501045","total","08001","08001-045",""
3,1,215,1,"ADAMS","7243501046","total","08001","08001-046",""
3,1,216,1,"ADAMS","7243501047","total","08001","08001-047",""
3,1,217,1,"ADAMS","7243501048","total","08001","08001-048",""
3,1,218,1,"ADAMS","7243501049","total","08001","08001-049",""
3,1,219,1,"ADAMS","7243501050","total","08001","08001-050",""
3,1,220,1,"ADAMS","7243501054","total","08001","08001-054",""
3,1,221,1,"ADAMS","7243501055","total","08001","08001-055",""
3,1,222,1,"ADAMS","7243501056","total","08001","08001-056",""
3,1,223,1,"ADAMS","7243501057","total","08001","08001-057",""
3,1,224,1,"ADAMS","7243501058","total","08001","08001-058",""
3,1,225,1,"ADAMS","7243501059","total","08001","08001-059",""
3,1,226,1,"ADAMS","7243501060","total","08001","08001-060",""
3,1,227,1,"ADAMS","7243501061","total","08001","08001-061",""
3,1,228,1,"ADAMS","7243501062","total","08001","08001-062",""
3,1,229,1,"ADAMS","7243501063","total","08001","08001-063",""
3,1,230,1,"ADAMS","7243501064","total","08001","08001-064",""
3,1,231,1,"ADAMS","7243501065","total","08001","08001-065",""
3,1,232,1,"ADAMS","7243501066","total","08001","08001-066",""
3,1,233,1,"ADAMS","7243501067","total","08001","08001-067",""
3,1,234,1,"ADAMS","7243501068","total","08001","08001-068",""
3,1,235,1,"ADAMS","7243501069","total","08001","08001-069",""
3,1,236,1,"ADAMS","7243501070","total","08001","08001-070",""
3,1,237,1,"ADAMS","7253001131","total","08001","08001-131",""
3,1,238,1,"ADAMS","7253001132","total","08001","08001-132",""
3,1,239,1,"ADAMS","7253001138","total","08001","08001-138",""
3,1,240,1,"ADAMS","7253001139","total","08001","08001-139",""
3,1,241,1,"ADAMS","7253001142","total","08001","08001-142",""
3,1,242,1,"ADAMS","7253001143","total","08001","08001-143",""
3,1,243,1,"ADAMS","7253001144","total","08001","08001-144",""
3,1,244,1,"ADAMS","7253001148","total","08001","08001-148",""
3,1,245,1,"ADAMS","7253101106","total","08001","08001-106",""
3,1,246,1,"ADAMS","7253101107","total","08001","08001-107",""
3,1,247,1,"ADAMS","7253101108","total","08001","08001-108",""
3,1,248,1,"ADAMS","7253101109","total","08001","08001-109",""
3,1,249,1,"ADAMS","7253101110","total","08001","08001-110",""
3,1,250,1,"ADAMS","7253101111","total","08001","08001-111",""
3,1,251,1,"ADAMS","7253101112","total","08001","08001-112",""
3,1,252,1,"ADAMS","7253101113","total","08001","08001-113",""
3,1,253,1,"ADAMS","7253101114","total","08001","08001-114",""
3,1,254,1,"ADAMS","7253101115","total","08001","08001-115",""
3,1,255,1,"ADAMS","7253101116","total","08001","08001-116",""
3,1,256,1,"ADAMS","7253101133","total","08001","08001-133",""
3,1,257,1,"ADAMS","7253101250","total","08001","08001-250",""
3,1,258,1,"ADAMS","7253401028","total","08001","08001-028",""
3,1,259,1,"ADAMS","7253401029","total","08001","08001-029",""
3,1,260,1,"ADAMS","STATEWIDE","total","08001","08001-STATEWIDE",""
3,2,261,1,"ALAMOSA","3356202001","total","08003","08003-001",""
3,2,262,1,"ALAMOSA","3356202002","total","08003","08003-002",""
3,2,263,1,"ALAMOSA","3356202003","total","08003","08003-003",""
3,2,264,1,"ALAMOSA","3356202004","total","08003","08003-004",""
3,2,265,1,"ALAMOSA","3356202005","total","08003","08003-005",""
3,2,266,1,"ALAMOSA","3356202006","total","08003","08003-006",""
3,2,267,1,"ALAMOSA","3356202007","total","08003","08003-007",""
3,2,268,1,"ALAMOSA","3356202008","total","08003","08003-008",""
3,3,269,1,"ARAPAHOE","1260303101","total","08005","08005-101",""
3,3,270,1,"ARAPAHOE","1260303102","total","08005","08005-102",""
3,3,271,1,"ARAPAHOE","1260303103","total","08005","08005-103",""
3,3,272,1,"ARAPAHOE","1260303104","total","08005","08005-104",""
3,3,273,1,"ARAPAHOE","1260303105","total","08005","08005-105",""
3,3,274,1,"ARAPAHOE","1260303106","total","08005","08005-106",""
3,3,275,1,"ARAPAHOE","1260303107","total","08005","08005-107",""
3,3,276,1,"ARAPAHOE","1260303108","total","08005","08005-108",""
3,3,277,1,"ARAPAHOE","1260303109","total","08005","08005-109",""
3,3,278,1,"ARAPAHOE","1260303110","total","08005","08005-110",""
3,3,279,1,"ARAPAHOE","1260303111","total","08005","08005-111",""
3,3,280,1,"ARAPAHOE","1260303112","total","08005","08005-112",""
3,3,281,1,"ARAPAHOE","1260303113","total","08005","08005-113",""
3,3,282,1,"ARAPAHOE","1260303114","total","08005","08005-114",""
3,3,283,1,"ARAPAHOE","1260303115","total","08005","08005-115",""
3,3,284,1,"ARAPAHOE","1260303116","total","08005","08005-116",""
3,3,285,1,"ARAPAHOE","1260303117","total","08005","08005-117",""
3,3,286,1,"ARAPAHOE","1260303118","total","08005","08005-118",""
3,3,287,1,"ARAPAHOE","1260303119","total","08005","08005-119",""
3,3,288,1,"ARAPAHOE","1260303120","total","08005","08005-120",""
3,3,289,1,"ARAPAHOE","1260303121","total","08005","08005-121",""
3,3,290,1,"ARAPAHOE","1260303122","total","08005","08005-122",""
3,3,291,1,"ARAPAHOE","1260303123","total","08005","08005-123",""
3,3,292,1,"ARAPAHOE","1260303124","total","08005","08005-124",""
3,3,293,1,"ARAPAHOE","1260303125","total","08005","08005-125",""
3,3,294,1,"ARAPAHOE","1260303129","total","08005","08005-129",""
3,3,295,1,"ARAPAHOE","1260303130","total","08005","08005-130",""
3,3,296,1,"ARAPAHOE","1260303131","total","08005","08005-131",""
3,3,297,1,"ARAPAHOE","1260303132","total","08005","08005-132",""
3,3,298,1,"ARAPAHOE","1260303133","total","08005","08005-133",""
3,3,299,1,"ARAPAHOE","1260303134","total","08005","08005-134",""
3,3,300,1,"ARAPAHOE","1260303135","total","08005","08005-135",""
3,3,301,1,"ARAPAHOE","1260303136","total","08005","08005-136",""
3,3,302,1,"ARAPAHOE","1260303140","total","08005","08005-140",""
3,3,303,1,"ARAPAHOE","1263803141","total","08005","08005-141",""
3,3,304,1,"ARAPAHOE","1310903137","total","08005","08005-137",""
3,3,305,1,"ARAPAHOE","1310903138","total","08005","08005-138",""
3,3,306,1,"ARAPAHOE","1310903139","total","08005","08005-139",""
3,3,307,1,"ARAPAHOE","1310903475","total","08005","08005-475",""
3,3,308,1,"ARAPAHOE","1310903501","total","08005","08005-501",""
3,3,309,1,"ARAPAHOE","1310903502","total","08005","08005-502",""
3,3,310,1,"ARAPAHOE","4283603350","total","08005","08005-350",""
3,3,311,1,"ARAPAHOE","4293603358","total","08005","08005-358",""
3,3,312,1,"ARAPAHOE","4293603361","total","08005","08005-361",""
3,3,313,1,"ARAPAHOE","4295603357","total","08005","08005-357",""
3,3,314,1,"ARAPAHOE","4295603362","total","08005","08005-362",""
3,3,315,1,"ARAPAHOE","4295603363","total","08005","08005-363",""
3,3,316,1,"ARAPAHOE","4295603364","total","08005","08005-364",""
3,3,317,1,"ARAPAHOE","4295603365","total","08005","08005-365",""
3,3,318,1,"ARAPAHOE","4295603366","total","08005","08005-366",""
3,3,319,1,"ARAPAHOE","6260303126","total","08005","08005-126",""
3,3,320,1,"ARAPAHOE","6260303127","total","08005","08005-127",""
3,3,321,1,"ARAPAHOE","6260303128","total","08005","08005-128",""
3,3,322,1,"ARAPAHOE","6260303143","total","08005","08005-143",""
3,3,323,1,"ARAPAHOE","6260303153","total","08005","08005-153",""
3,3,324,1,"ARAPAHOE","6260303161","total","08005","08005-161",""
3,3,325,1,"ARAPAHOE","6260303162","total","08005","08005-162",""
3,3,326,1,"ARAPAHOE","6260303201","total","08005","08005-201",""
3,3,327,1,"ARAPAHOE","6260303202","total","08005","08005-202",""
3,3,328,1,"ARAPAHOE","6260303203","total","08005","08005-203",""
3,3,329,1,"ARAPAHOE","6260303204","total","08005","08005-204",""
3,3,330,1,"ARAPAHOE","6260303229","total","08005","08005-229",""
3,3,331,1,"ARAPAHOE","6260303231","total","08005","08005-231",""
3,3,332,1,"ARAPAHOE","6260303232","total","08005","08005-232",""
3,3,333,1,"ARAPAHOE","6260303234","total","08005","08005-234",""
3,3,334,1,"ARAPAHOE","6260303249","total","08005","08005-249",""
3,3,335,1,"ARAPAHOE","6260303253","total","08005","08005-253",""
3,3,336,1,"ARAPAHOE","6260303254","total","08005","08005-254",""
3,3,337,1,"ARAPAHOE","6263803142","total","08005","08005-142",""
3,3,338,1,"ARAPAHOE","6263803144","total","08005","08005-144",""
3,3,339,1,"ARAPAHOE","6263803145","total","08005","08005-145",""
3,3,340,1,"ARAPAHOE","6263803146","total","08005","08005-146",""
3,3,341,1,"ARAPAHOE","6263803147","total","08005","08005-147",""
3,3,342,1,"ARAPAHOE","6263803148","total","08005","08005-148",""
3,3,343,1,"ARAPAHOE","6263803149","total","08005","08005-149",""
3,3,344,1,"ARAPAHOE","6263803150","total","08005","08005-150",""
3,3,345,1,"ARAPAHOE","6263803151","total","08005","08005-151",""
3,3,346,1,"ARAPAHOE","6263803152","total","08005","08005-152",""
3,3,347,1,"ARAPAHOE","6263803154","total","08005","08005-154",""
3,3,348,1,"ARAPAHOE","6263803155","total","08005","08005-155",""
3,3,349,1,"ARAPAHOE","6263803156","total","08005","08005-156",""
3,3,350,1,"ARAPAHOE","6263803157","total","08005","08005-157",""
3,3,351,1,"ARAPAHOE","6263803158","total","08005","08005-158",""
3,3,352,1,"ARAPAHOE","6263803159","total","08005","08005-159",""
3,3,353,1,"ARAPAHOE","6263803160","total","08005","08005-160",""
3,3,354,1,"ARAPAHOE","6263803163","total","08005","08005-163",""
3,3,355,1,"ARAPAHOE","6263803165","total","08005","08005-165",""
3,3,356,1,"ARAPAHOE","6263803166","total","08005","08005-166",""
3,3,357,1,"ARAPAHOE","6263803167","total","08005","08005-167",""
3,3,358,1,"ARAPAHOE","6263803168","total","08005","08005-168",""
3,3,359,1,"ARAPAHOE","6263803169","total","08005","08005-169",""
3,3,360,1,"ARAPAHOE","6263803170","total","08005","08005-170",""
3,3,361,1,"ARAPAHOE","6263803171","total","08005","08005-171",""
3,3,362,1,"ARAPAHOE","6263803172","total","08005","08005-172",""
3,3,363,1,"ARAPAHOE","6263803173","total","08005","08005-173",""
3,3,364,1,"ARAPAHOE","6263803174","total","08005","08005-174",""
3,3,365,1,"ARAPAHOE","6263803175","total","08005","08005-175",""
3,3,366,1,"ARAPAHOE","6263803176","total","08005","08005-176",""
3,3,367,1,"ARAPAHOE","6264003255","total","08005","08005-255",""
3,3,368,1,"ARAPAHOE","6264003258","total","08005","08005-258",""
3,3,369,1,"ARAPAHOE","6264003323","total","08005","08005-323",""
3,3,370,1,"ARAPAHOE","6264003453","total","08005","08005-453",""
3,3,371,1,"ARAPAHOE","6264003455","total","08005","08005-455",""
3,3,372,1,"ARAPAHOE","6264103401","total","08005","08005-401",""
3,3,373,1,"ARAPAHOE","6264103403","total","08005","08005-403",""
3,3,374,1,"ARAPAHOE","6264103404","total","08005","08005-404",""
3,3,375,1,"ARAPAHOE","6264103405","total","08005","08005-405",""
3,3,376,1,"ARAPAHOE","6264103406","total","08005","08005-406",""
3,3,377,1,"ARAPAHOE","6264103407","total","08005","08005-407",""
3,3,378,1,"ARAPAHOE","6264103408","total","08005","08005-408",""
3,3,379,1,"ARAPAHOE","6264103409","total","08005","08005-409",""
3,3,380,1,"ARAPAHOE","6264103410","total","08005","08005-410",""
3,3,381,1,"ARAPAHOE","6264103411","total","08005","08005-411",""
3,3,382,1,"ARAPAHOE","6264103412","total","08005","08005-412",""
3,3,383,1,"ARAPAHOE","6264103413","total","08005","08005-413",""
3,3,384,1,"ARAPAHOE","6264103414","total","08005","08005-414",""
3,3,385,1,"ARAPAHOE","6264103416","total","08005","08005-416",""
3,3,386,1,"ARAPAHOE","6264103417","total","08005","08005-417",""
3,3,387,1,"ARAPAHOE","6264103418","total","08005","08005-418",""
3,3,388,1,"ARAPAHOE","6264103419","total","08005","08005-419",""
3,3,389,1,"ARAPAHOE","6264103423","total","08005","08005-423",""
3,3,390,1,"ARAPAHOE","6264103425","total","08005","08005-425",""
3,3,391,1,"ARAPAHOE","6264103426","total","08005","08005-426",""
3,3,392,1,"ARAPAHOE","6264103442","total","08005","08005-442",""
3,3,393,1,"ARAPAHOE","6264103443","total","08005","08005-443",""
3,3,394,1,"ARAPAHOE","6270303245","total","08005","08005-245",""
3,3,395,1,"ARAPAHOE","6270303246","total","08005","08005-246",""
3,3,396,1,"ARAPAHOE","6270303247","total","08005","08005-247",""
3,3,397,1,"ARAPAHOE","6270303248","total","08005","08005-248",""
3,3,398,1,"ARAPAHOE","6270303250","total","08005","08005-250",""
3,3,399,1,"ARAPAHOE","6270303251","total","08005","08005-251",""
3,3,400,1,"ARAPAHOE","6270303252","total","08005","08005-252",""
3,3,401,1,"ARAPAHOE","6273603335","total","08005","08005-335",""
3,3,402,1,"ARAPAHOE","6273603336","total","08005","08005-336",""
3,3,403,1,"ARAPAHOE","6273603337","total","08005","08005-337",""
3,3,404,1,"ARAPAHOE","6273603368","total","08005","08005-368",""
3,3,405,1,"ARAPAHOE","6273703218","total","08005","08005-218",""
3,3,406,1,"ARAPAHOE","6273703220","total","08005","08005-220",""
3,3,407,1,"ARAPAHOE","6273703221","total","08005","08005-221",""
3,3,408,1,"ARAPAHOE","6273703222","total","08005","08005-222",""
3,3,409,1,"ARAPAHOE","6273703223","total","08005","08005-223",""
3,3,410,1,"ARAPAHOE","6273703224","total","08005","08005-224",""
3,3,411,1,"ARAPAHOE","6273703225","total","08005","08005-225",""
3,3,412,1,"ARAPAHOE","6273703226","total","08005","08005-226",""
3,3,413,1,"ARAPAHOE","6273703227","total","08005","08005-227",""
