"sid","cid","pid","county_name","precinct_id","county_fips","precinct_geo_id","precinct_name"
1,1,1,"01","Aurora","unknown","unknown","unknown"
1,1,2,"01","Fairbanks No. 1","unknown","unknown","unknown"
1,1,3,"01","Fairbanks No. 10","unknown","unknown","unknown"
1,1,4,"01","Fairbanks No. 2","unknown","unknown","unknown"
1,1,5,"01","Fairbanks No. 3","unknown","unknown","unknown"
1,1,6,"01","Fairbanks No. 4","unknown","unknown","unknown"
1,1,7,"01","Fairbanks No. 5","unknown","unknown","unknown"
1,1,8,"01","Fairbanks No. 6","unknown","unknown","unknown"
1,1,9,"01","Fairbanks No. 7","unknown","unknown","unknown"
1,2,10,"02","Badger No. 2","unknown","unknown","unknown"
1,2,11,"02","Fairbanks No. 8","unknown","unknown","unknown"
1,2,12,"02","Fairbanks No. 9","unknown","unknown","unknown"
1,2,13,"02","Fort Wainwright","unknown","unknown","unknown"
1,3,14,"03","Badger No. 1","unknown","unknown","unknown"
1,3,15,"03","Chena Lakes","unknown","unknown","unknown"
1,3,16,"03","Newby","unknown","unknown","unknown"
1,3,17,"03","North Pole","unknown","unknown","unknown"
1,3,18,"03","Plack","unknown","unknown","unknown"
1,4,19,"04","Ester","unknown","unknown","unknown"
1,4,20,"04","Farmers Loop","unknown","unknown","unknown"
1,4,21,"04","Goldstream No. 1","unknown","unknown","unknown"
1,4,22,"04","Goldstream No. 2","unknown","unknown","unknown"
1,4,23,"04","Steese East-Gilmore","unknown","unknown","unknown"
1,4,24,"04","Steese West","unknown","unknown","unknown"
1,4,25,"04","University Hills","unknown","unknown","unknown"
1,5,26,"05","Airport","unknown","unknown","unknown"
1,5,27,"05","Chena","unknown","unknown","unknown"
1,5,28,"05","Geist","unknown","unknown","unknown"
1,5,29,"05","Lakeview","unknown","unknown","unknown"
1,5,30,"05","Pike","unknown","unknown","unknown"
1,5,31,"05","Richardson","unknown","unknown","unknown"
1,5,32,"05","Shanly","unknown","unknown","unknown"
1,5,33,"05","University Campus","unknown","unknown","unknown"
1,5,34,"05","University West","unknown","unknown","unknown"
1,6,35,"06","Anderson","unknown","unknown","unknown"
1,6,36,"06","Arctic Village","unknown","unknown","unknown"
1,6,37,"06","Beaver","unknown","unknown","unknown"
1,6,38,"06","Cantwell","unknown","unknown","unknown"
1,6,39,"06","Central","unknown","unknown","unknown"
1,6,40,"06","Chistochina","unknown","unknown","unknown"
1,6,41,"06","Circle","unknown","unknown","unknown"
1,6,42,"06","Clear","unknown","unknown","unknown"
1,6,43,"06","Copper Center","unknown","unknown","unknown"
1,6,44,"06","Denali Park","unknown","unknown","unknown"
1,6,45,"06","Dot Lake","unknown","unknown","unknown"
1,6,46,"06","Eagle","unknown","unknown","unknown"
1,6,47,"06","Eielson","unknown","unknown","unknown"
1,6,48,"06","Fort Yukon","unknown","unknown","unknown"
1,6,49,"06","Fox","unknown","unknown","unknown"
1,6,50,"06","Gakona","unknown","unknown","unknown"
1,6,51,"06","Healy","unknown","unknown","unknown"
1,6,52,"06","Kenny Lake","unknown","unknown","unknown"
1,6,53,"06","Manley Hot Springs","unknown","unknown","unknown"
1,6,54,"06","Mentasta","unknown","unknown","unknown"
1,6,55,"06","Minto","unknown","unknown","unknown"
1,6,56,"06","Moose Creek","unknown","unknown","unknown"
1,6,57,"06","Nenana","unknown","unknown","unknown"
1,6,58,"06","Northway","unknown","unknown","unknown"
1,6,59,"06","Salcha","unknown","unknown","unknown"
1,6,60,"06","Steele Creek","unknown","unknown","unknown"
1,6,61,"06","Stevens Village","unknown","unknown","unknown"
1,6,62,"06","Tanacross","unknown","unknown","unknown"
1,6,63,"06","Tanana","unknown","unknown","unknown"
1,6,64,"06","Tetlin","unknown","unknown","unknown"
1,6,65,"06","Tok","unknown","unknown","unknown"
1,6,66,"06","Two Rivers","unknown","unknown","unknown"
1,6,67,"06","Venetie","unknown","unknown","unknown"
1,7,68,"07","Foothills","unknown","unknown","unknown"
1,7,69,"07","Lakes No. 1","unknown","unknown","unknown"
1,7,70,"07","Pioneer Peak","unknown","unknown","unknown"
1,7,71,"07","Schrock","unknown","unknown","unknown"
1,7,72,"07","Wasilla Lake","unknown","unknown","unknown"
1,7,73,"07","Wasilla No. 1","unknown","unknown","unknown"
1,7,74,"07","Wasilla No. 2","unknown","unknown","unknown"
1,8,75,"08","Big Lake","unknown","unknown","unknown"
1,8,76,"08","Knik Goose Bay No. 1","unknown","unknown","unknown"
1,8,77,"08","Knik Goose Bay No. 2","unknown","unknown","unknown"
1,8,78,"08","Knik Goose Bay No. 3","unknown","unknown","unknown"
1,8,79,"08","Meadow Lakes No. 1","unknown","unknown","unknown"
1,8,80,"08","Meadow Lakes No. 2","unknown","unknown","unknown"
1,9,81,"09","Big Delta","unknown","unknown","unknown"
1,9,82,"09","Delta Junction","unknown","unknown","unknown"
1,9,83,"09","Farm Loop","unknown","unknown","unknown"
1,9,84,"09","Fishhook","unknown","unknown","unknown"
1,9,85,"09","Glennallen","unknown","unknown","unknown"
1,9,86,"09","Sheep Mountain","unknown","unknown","unknown"
1,9,87,"09","Sutton","unknown","unknown","unknown"
1,9,88,"09","Valdez No. 1","unknown","unknown","unknown"
1,9,89,"09","Valdez No. 2","unknown","unknown","unknown"
1,9,90,"09","Valdez No. 3","unknown","unknown","unknown"
1,9,91,"09","Whittier","unknown","unknown","unknown"
1,10,92,"1","DISTRICT","unknown","unknown","unknown"
1,11,93,"10","Church","unknown","unknown","unknown"
1,11,94,"10","DISTRICT","unknown","unknown","unknown"
1,11,95,"10","Houston","unknown","unknown","unknown"
1,11,96,"10","Kings Lake","unknown","unknown","unknown"
1,11,97,"10","Lakes No. 2","unknown","unknown","unknown"
1,11,98,"10","Meadow Lakes No. 3","unknown","unknown","unknown"
1,11,99,"10","Meadow Lakes No. 4","unknown","unknown","unknown"
1,11,100,"10","Susitna","unknown","unknown","unknown"
1,11,101,"10","Talkeetna","unknown","unknown","unknown"
1,11,102,"10","Tanaina","unknown","unknown","unknown"
1,11,103,"10","Trapper Creek","unknown","unknown","unknown"
1,11,104,"10","Willow","unknown","unknown","unknown"
1,12,105,"11","DISTRICT","unknown","unknown","unknown"
1,12,106,"11","Greater Palmer","unknown","unknown","unknown"
1,12,107,"11","Lazy Mountain","unknown","unknown","unknown"
1,12,108,"11","Mat-Su Campus","unknown","unknown","unknown"
1,12,109,"11","Palmer City No. 1","unknown","unknown","unknown"
1,12,110,"11","Palmer City No. 2","unknown","unknown","unknown"
1,12,111,"11","Seward Meridian","unknown","unknown","unknown"
1,12,112,"11","Springer Loop","unknown","unknown","unknown"
1,12,113,"11","Trunk","unknown","unknown","unknown"
1,12,114,"11","Walby","unknown","unknown","unknown"
1,13,115,"12","Butte","unknown","unknown","unknown"
1,13,116,"12","DISTRICT","unknown","unknown","unknown"
1,13,117,"12","Eklutna","unknown","unknown","unknown"
1,13,118,"12","Fairview No. 1","unknown","unknown","unknown"
1,13,119,"12","Fairview No. 2","unknown","unknown","unknown"
1,13,120,"12","Peters Creek No. 1","unknown","unknown","unknown"
1,13,121,"12","Peters Creek No. 2","unknown","unknown","unknown"
1,13,122,"12","Snowshoe","unknown","unknown","unknown"
1,14,123,"13","Centennial Park","unknown","unknown","unknown"
1,14,124,"13","Chugach Park No. 1","unknown","unknown","unknown"
1,14,125,"13","Chugiak","unknown","unknown","unknown"
1,14,126,"13","DISTRICT","unknown","unknown","unknown"
1,14,127,"13","Downtown Eagle River No. 1","unknown","unknown","unknown"
1,14,128,"13","Fire Lake","unknown","unknown","unknown"
1,14,129,"13","JBER No. 1","unknown","unknown","unknown"
1,15,130,"14","Chugach Park No. 2","unknown","unknown","unknown"
