"sid","cid","pid","vid","county_name","precinct_id","vote_type","county_fips","precinct_geo_id","precinct_name"
9,1,1,1,"ACADIA","01/01","total","unknown","unknown","unknown"
9,1,2,1,"ACADIA","01/02A","total","unknown","unknown","unknown"
9,1,3,1,"ACADIA","01/02B","total","unknown","unknown","unknown"
9,1,4,1,"ACADIA","01/03A","total","unknown","unknown","unknown"
9,1,5,1,"ACADIA","01/03B","total","unknown","unknown","unknown"
9,1,6,1,"ACADIA","01/04A","total","unknown","unknown","unknown"
9,1,7,1,"ACADIA","01/04B","total","unknown","unknown","unknown"
9,1,8,1,"ACADIA","01/05A","total","unknown","unknown","unknown"
9,1,9,1,"ACADIA","01/05B","total","unknown","unknown","unknown"
9,1,10,1,"ACADIA","01/06","total","unknown","unknown","unknown"
9,1,11,1,"ACADIA","01/07","total","unknown","unknown","unknown"
9,1,12,1,"ACADIA","01/08","total","unknown","unknown","unknown"
9,1,13,1,"ACADIA","01/09","total","unknown","unknown","unknown"
9,1,14,1,"ACADIA","02/01","total","unknown","unknown","unknown"
9,1,15,1,"ACADIA","02/02","total","unknown","unknown","unknown"
9,1,16,1,"ACADIA","02/03","total","unknown","unknown","unknown"
9,1,17,1,"ACADIA","02/04","total","unknown","unknown","unknown"
9,1,18,1,"ACADIA","02/05","total","unknown","unknown","unknown"
9,1,19,1,"ACADIA","03/01","total","unknown","unknown","unknown"
9,1,20,1,"ACADIA","03/02","total","unknown","unknown","unknown"
9,1,21,1,"ACADIA","03/03A","total","unknown","unknown","unknown"
9,1,22,1,"ACADIA","03/03B","total","unknown","unknown","unknown"
9,1,23,1,"ACADIA","03/04","total","unknown","unknown","unknown"
9,1,24,1,"ACADIA","03/05","total","unknown","unknown","unknown"
9,1,25,1,"ACADIA","03/06","total","unknown","unknown","unknown"
9,1,26,1,"ACADIA","03/07","total","unknown","unknown","unknown"
9,1,27,1,"ACADIA","04/01","total","unknown","unknown","unknown"
9,1,28,1,"ACADIA","04/02","total","unknown","unknown","unknown"
9,1,29,1,"ACADIA","04/04","total","unknown","unknown","unknown"
9,1,30,1,"ACADIA","04/05","total","unknown","unknown","unknown"
9,1,31,1,"ACADIA","04/06","total","unknown","unknown","unknown"
9,1,32,1,"ACADIA","05/01A","total","unknown","unknown","unknown"
9,1,33,1,"ACADIA","05/02A","total","unknown","unknown","unknown"
9,1,34,1,"ACADIA","05/03","total","unknown","unknown","unknown"
9,1,35,1,"ACADIA","05/04","total","unknown","unknown","unknown"
9,1,36,1,"ACADIA","05/05","total","unknown","unknown","unknown"
9,1,37,1,"ACADIA","06/01","total","unknown","unknown","unknown"
9,1,38,1,"ACADIA","06/02","total","unknown","unknown","unknown"
9,1,39,1,"ACADIA","06/03A","total","unknown","unknown","unknown"
9,1,40,1,"ACADIA","06/03B","total","unknown","unknown","unknown"
9,1,41,1,"ACADIA","06/04","total","unknown","unknown","unknown"
9,1,42,1,"ACADIA","06/06","total","unknown","unknown","unknown"
9,1,43,1,"ACADIA","06/07","total","unknown","unknown","unknown"
9,1,44,1,"ACADIA","06/08","total","unknown","unknown","unknown"
9,1,45,1,"ACADIA","06/09","total","unknown","unknown","unknown"
9,1,46,1,"ACADIA","06/10","total","unknown","unknown","unknown"
9,1,47,1,"ACADIA","06/11","total","unknown","unknown","unknown"
9,1,48,1,"ACADIA","06/12","total","unknown","unknown","unknown"
9,1,49,1,"ACADIA","06/13","total","unknown","unknown","unknown"
9,1,50,1,"ACADIA","06/14","total","unknown","unknown","unknown"
9,1,51,1,"ACADIA","06/15","total","unknown","unknown","unknown"
9,1,52,1,"ACADIA","06/16","total","unknown","unknown","unknown"
9,1,53,1,"ACADIA","07/02","total","unknown","unknown","unknown"
9,1,54,1,"ACADIA","07/03","total","unknown","unknown","unknown"
9,1,55,1,"ACADIA","07/04","total","unknown","unknown","unknown"
9,1,56,2,"ACADIA","COUNTY","early","unknown","unknown","unknown"
9,1,56,3,"ACADIA","COUNTY","provisional","unknown","unknown","unknown"
9,2,57,1,"ALLEN","01/01","total","unknown","unknown","unknown"
9,2,58,1,"ALLEN","01/02","total","unknown","unknown","unknown"
9,2,59,1,"ALLEN","01/03","total","unknown","unknown","unknown"
9,2,60,1,"ALLEN","01/04","total","unknown","unknown","unknown"
9,2,61,1,"ALLEN","01/05","total","unknown","unknown","unknown"
9,2,62,1,"ALLEN","01/06","total","unknown","unknown","unknown"
9,2,63,1,"ALLEN","02/01","total","unknown","unknown","unknown"
9,2,64,1,"ALLEN","02/02","total","unknown","unknown","unknown"
9,2,65,1,"ALLEN","02/02A","total","unknown","unknown","unknown"
9,2,66,1,"ALLEN","02/03","total","unknown","unknown","unknown"
9,2,67,1,"ALLEN","02/04-C","total","unknown","unknown","unknown"
9,2,68,1,"ALLEN","02/04-O","total","unknown","unknown","unknown"
9,2,69,1,"ALLEN","02/05","total","unknown","unknown","unknown"
9,2,70,1,"ALLEN","02/06","total","unknown","unknown","unknown"
9,2,71,1,"ALLEN","03/01","total","unknown","unknown","unknown"
9,2,72,1,"ALLEN","03/02","total","unknown","unknown","unknown"
9,2,73,1,"ALLEN","04/02","total","unknown","unknown","unknown"
9,2,74,1,"ALLEN","04/03","total","unknown","unknown","unknown"
9,2,75,1,"ALLEN","05/02","total","unknown","unknown","unknown"
9,2,76,1,"ALLEN","05/03","total","unknown","unknown","unknown"
9,2,77,1,"ALLEN","05/04-C","total","unknown","unknown","unknown"
9,2,78,1,"ALLEN","05/04-O","total","unknown","unknown","unknown"
9,2,79,1,"ALLEN","05/05","total","unknown","unknown","unknown"
9,2,80,1,"ALLEN","05/07","total","unknown","unknown","unknown"
9,2,81,1,"ALLEN","05/08A","total","unknown","unknown","unknown"
9,2,82,1,"ALLEN","05/09","total","unknown","unknown","unknown"
9,2,83,1,"ALLEN","05/10","total","unknown","unknown","unknown"
9,2,84,1,"ALLEN","05/12","total","unknown","unknown","unknown"
9,2,85,1,"ALLEN","05/13","total","unknown","unknown","unknown"
9,2,86,2,"ALLEN","COUNTY","early","unknown","unknown","unknown"
9,2,86,3,"ALLEN","COUNTY","provisional","unknown","unknown","unknown"
9,3,87,1,"ASCENSION","00/01 A","total","unknown","unknown","unknown"
9,3,88,1,"ASCENSION","00/01 B","total","unknown","unknown","unknown"
9,3,89,1,"ASCENSION","00/02 A","total","unknown","unknown","unknown"
9,3,90,1,"ASCENSION","00/02 B","total","unknown","unknown","unknown"
9,3,91,1,"ASCENSION","00/03","total","unknown","unknown","unknown"
9,3,92,1,"ASCENSION","00/04","total","unknown","unknown","unknown"
9,3,93,1,"ASCENSION","00/05","total","unknown","unknown","unknown"
9,3,94,1,"ASCENSION","00/06 A","total","unknown","unknown","unknown"
9,3,95,1,"ASCENSION","00/06 B","total","unknown","unknown","unknown"
9,3,96,1,"ASCENSION","00/06 C","total","unknown","unknown","unknown"
9,3,97,1,"ASCENSION","00/07 A","total","unknown","unknown","unknown"
9,3,98,1,"ASCENSION","00/07 B","total","unknown","unknown","unknown"
9,3,99,1,"ASCENSION","00/08 A","total","unknown","unknown","unknown"
9,3,100,1,"ASCENSION","00/08 B","total","unknown","unknown","unknown"
9,3,101,1,"ASCENSION","00/09","total","unknown","unknown","unknown"
9,3,102,1,"ASCENSION","00/10","total","unknown","unknown","unknown"
9,3,103,1,"ASCENSION","00/11 A","total","unknown","unknown","unknown"
9,3,104,1,"ASCENSION","00/11 B","total","unknown","unknown","unknown"
9,3,105,1,"ASCENSION","00/12","total","unknown","unknown","unknown"
9,3,106,1,"ASCENSION","00/13","total","unknown","unknown","unknown"
9,3,107,1,"ASCENSION","00/14","total","unknown","unknown","unknown"
9,3,108,1,"ASCENSION","00/15","total","unknown","unknown","unknown"
9,3,109,1,"ASCENSION","00/16","total","unknown","unknown","unknown"
9,3,110,1,"ASCENSION","00/17","total","unknown","unknown","unknown"
9,3,111,1,"ASCENSION","00/18","total","unknown","unknown","unknown"
9,3,112,1,"ASCENSION","00/20","total","unknown","unknown","unknown"
9,3,113,1,"ASCENSION","00/21","total","unknown","unknown","unknown"
9,3,114,1,"ASCENSION","00/22","total","unknown","unknown","unknown"
9,3,115,1,"ASCENSION","00/23","total","unknown","unknown","unknown"
9,3,116,1,"ASCENSION","00/24","total","unknown","unknown","unknown"
9,3,117,1,"ASCENSION","00/25","total","unknown","unknown","unknown"
9,3,118,1,"ASCENSION","00/26 A","total","unknown","unknown","unknown"
9,3,119,1,"ASCENSION","00/26 B","total","unknown","unknown","unknown"
9,3,120,1,"ASCENSION","00/27","total","unknown","unknown","unknown"
9,3,121,1,"ASCENSION","00/28","total","unknown","unknown","unknown"
9,3,122,1,"ASCENSION","00/30","total","unknown","unknown","unknown"
9,3,123,1,"ASCENSION","00/31","total","unknown","unknown","unknown"
9,3,124,1,"ASCENSION","00/32","total","unknown","unknown","unknown"
9,3,125,1,"ASCENSION","00/33","total","unknown","unknown","unknown"
9,3,126,1,"ASCENSION","00/34","total","unknown","unknown","unknown"
9,3,127,1,"ASCENSION","00/35","total","unknown","unknown","unknown"
9,3,128,1,"ASCENSION","00/36","total","unknown","unknown","unknown"
9,3,129,1,"ASCENSION","00/37 A","total","unknown","unknown","unknown"
9,3,130,1,"ASCENSION","00/37 B","total","unknown","unknown","unknown"
9,3,131,1,"ASCENSION","00/39","total","unknown","unknown","unknown"
9,3,132,1,"ASCENSION","00/40 A","total","unknown","unknown","unknown"
9,3,133,1,"ASCENSION","00/40 B","total","unknown","unknown","unknown"
9,3,134,1,"ASCENSION","00/41","total","unknown","unknown","unknown"
9,3,135,1,"ASCENSION","00/42","total","unknown","unknown","unknown"
9,3,136,1,"ASCENSION","00/43","total","unknown","unknown","unknown"
9,3,137,1,"ASCENSION","00/44","total","unknown","unknown","unknown"
9,3,138,1,"ASCENSION","00/45","total","unknown","unknown","unknown"
9,3,139,1,"ASCENSION","00/47","total","unknown","unknown","unknown"
9,3,140,1,"ASCENSION","00/48","total","unknown","unknown","unknown"
9,3,141,1,"ASCENSION","00/50","total","unknown","unknown","unknown"
9,3,142,1,"ASCENSION","00/51","total","unknown","unknown","unknown"
9,3,143,1,"ASCENSION","00/52","total","unknown","unknown","unknown"
9,3,144,1,"ASCENSION","00/53","total","unknown","unknown","unknown"
9,3,145,1,"ASCENSION","00/54","total","unknown","unknown","unknown"
9,3,146,1,"ASCENSION","00/55","total","unknown","unknown","unknown"
9,3,147,1,"ASCENSION","00/56","total","unknown","unknown","unknown"
9,3,148,1,"ASCENSION","00/57","total","unknown","unknown","unknown"
9,3,149,1,"ASCENSION","00/58","total","unknown","unknown","unknown"
9,3,150,1,"ASCENSION","00/60","total","unknown","unknown","unknown"
9,3,151,1,"ASCENSION","00/70","total","unknown","unknown","unknown"
9,3,152,1,"ASCENSION","00/71 A","total","unknown","unknown","unknown"
9,3,153,1,"ASCENSION","00/71 B","total","unknown","unknown","unknown"
9,3,154,1,"ASCENSION","00/72","total","unknown","unknown","unknown"
9,3,155,1,"ASCENSION","00/73","total","unknown","unknown","unknown"
9,3,156,1,"ASCENSION","00/74","total","unknown","unknown","unknown"
9,3,157,1,"ASCENSION","00/75","total","unknown","unknown","unknown"
9,3,158,1,"ASCENSION","00/76","total","unknown","unknown","unknown"
9,3,159,1,"ASCENSION","00/77","total","unknown","unknown","unknown"
9,3,160,1,"ASCENSION","00/78","total","unknown","unknown","unknown"
9,3,161,2,"ASCENSION","COUNTY","early","unknown","unknown","unknown"
9,3,161,3,"ASCENSION","COUNTY","provisional","unknown","unknown","unknown"
9,4,162,1,"ASSUMPTION","01/01","total","unknown","unknown","unknown"
9,4,163,1,"ASSUMPTION","01/02","total","unknown","unknown","unknown"
9,4,164,1,"ASSUMPTION","02/01","total","unknown","unknown","unknown"
9,4,165,1,"ASSUMPTION","02/02","total","unknown","unknown","unknown"
9,4,166,1,"ASSUMPTION","02/03","total","unknown","unknown","unknown"
9,4,167,1,"ASSUMPTION","02/04","total","unknown","unknown","unknown"
9,4,168,1,"ASSUMPTION","02/05","total","unknown","unknown","unknown"
9,4,169,1,"ASSUMPTION","03/01","total","unknown","unknown","unknown"
9,4,170,1,"ASSUMPTION","03/02","total","unknown","unknown","unknown"
9,4,171,1,"ASSUMPTION","04/01","total","unknown","unknown","unknown"
9,4,172,1,"ASSUMPTION","04/02","total","unknown","unknown","unknown"
9,4,173,1,"ASSUMPTION","04/03","total","unknown","unknown","unknown"
9,4,174,1,"ASSUMPTION","05/01","total","unknown","unknown","unknown"
9,4,175,1,"ASSUMPTION","05/02","total","unknown","unknown","unknown"
9,4,176,1,"ASSUMPTION","05/03","total","unknown","unknown","unknown"
9,4,177,1,"ASSUMPTION","05/05","total","unknown","unknown","unknown"
9,4,178,1,"ASSUMPTION","06/01","total","unknown","unknown","unknown"
9,4,179,1,"ASSUMPTION","06/01 A","total","unknown","unknown","unknown"
9,4,180,1,"ASSUMPTION","06/02","total","unknown","unknown","unknown"
9,4,181,1,"ASSUMPTION","06/03","total","unknown","unknown","unknown"
9,4,182,1,"ASSUMPTION","07/01","total","unknown","unknown","unknown"
9,4,183,1,"ASSUMPTION","07/01 A","total","unknown","unknown","unknown"
9,4,184,1,"ASSUMPTION","07/02","total","unknown","unknown","unknown"
9,4,185,1,"ASSUMPTION","07/03","total","unknown","unknown","unknown"
9,4,186,1,"ASSUMPTION","08/01","total","unknown","unknown","unknown"
9,4,187,1,"ASSUMPTION","08/01 A","total","unknown","unknown","unknown"
9,4,188,1,"ASSUMPTION","09/01","total","unknown","unknown","unknown"
9,4,189,1,"ASSUMPTION","09/01 A","total","unknown","unknown","unknown"
9,4,190,2,"ASSUMPTION","COUNTY","early","unknown","unknown","unknown"
9,4,190,3,"ASSUMPTION","COUNTY","provisional","unknown","unknown","unknown"
9,5,191,1,"AVOYELLES","01/01","total","unknown","unknown","unknown"
