"sid","cid","pid","county_name","precinct_id","county_fips","precinct_geo_id","precinct_name"
2,1,1,"ARKANSAS","ALMYRA","unknown","unknown","unknown"
2,1,2,"ARKANSAS","ARKANSAS","unknown","unknown","unknown"
2,1,3,"ARKANSAS","BARTON","unknown","unknown","unknown"
2,1,4,"ARKANSAS","BAYOU METO","unknown","unknown","unknown"
2,1,5,"ARKANSAS","BREWER","unknown","unknown","unknown"
2,1,6,"ARKANSAS","CHESTER","unknown","unknown","unknown"
2,1,7,"ARKANSAS","CROCKETT","unknown","unknown","unknown"
2,1,8,"ARKANSAS","DEWITT WARD 1","unknown","unknown","unknown"
2,1,9,"ARKANSAS","DEWITT WARD 2","unknown","unknown","unknown"
2,1,10,"ARKANSAS","DEWITT WARD 3","unknown","unknown","unknown"
2,1,11,"ARKANSAS","GARLAND","unknown","unknown","unknown"
2,1,12,"ARKANSAS","GILLETT WARD 1","unknown","unknown","unknown"
2,1,13,"ARKANSAS","GILLETT WARD 2","unknown","unknown","unknown"
2,1,14,"ARKANSAS","GILLETT WARD 3","unknown","unknown","unknown"
2,1,15,"ARKANSAS","GUM POND","unknown","unknown","unknown"
2,1,16,"ARKANSAS","HENTON","unknown","unknown","unknown"
2,1,17,"ARKANSAS","HUMPHREY WARD 1","unknown","unknown","unknown"
2,1,18,"ARKANSAS","HUMPHREY WARD 3","unknown","unknown","unknown"
2,1,19,"ARKANSAS","KEATON","unknown","unknown","unknown"
2,1,20,"ARKANSAS","LAGRUE","unknown","unknown","unknown"
2,1,21,"ARKANSAS","MCFALL","unknown","unknown","unknown"
2,1,22,"ARKANSAS","MILL BAYOU","unknown","unknown","unknown"
2,1,23,"ARKANSAS","MORRIS","unknown","unknown","unknown"
2,1,24,"ARKANSAS","PRAIRIE","unknown","unknown","unknown"
2,1,25,"ARKANSAS","PT DELUCE","unknown","unknown","unknown"
2,1,26,"ARKANSAS","ST. CHARLES","unknown","unknown","unknown"
2,1,27,"ARKANSAS","STANLEY","unknown","unknown","unknown"
2,1,28,"ARKANSAS","STUTTGART WARD 1","unknown","unknown","unknown"
2,1,29,"ARKANSAS","STUTTGART WARD 2","unknown","unknown","unknown"
2,1,30,"ARKANSAS","STUTTGART WARD 3","unknown","unknown","unknown"
2,2,31,"ASHLEY","BEECH CREEK","unknown","unknown","unknown"
2,2,32,"ASHLEY","BOYDELL","unknown","unknown","unknown"
2,2,33,"ASHLEY","COOTER","unknown","unknown","unknown"
2,2,34,"ASHLEY","CROSSROADS","unknown","unknown","unknown"
2,2,35,"ASHLEY","CW1","unknown","unknown","unknown"
2,2,36,"ASHLEY","CW2","unknown","unknown","unknown"
2,2,37,"ASHLEY","CW3","unknown","unknown","unknown"
2,2,38,"ASHLEY","FH CITY","unknown","unknown","unknown"
2,2,39,"ASHLEY","FH RURAL","unknown","unknown","unknown"
2,2,40,"ASHLEY","HBG RURAL","unknown","unknown","unknown"
2,2,41,"ASHLEY","HICKORY GROVE","unknown","unknown","unknown"
2,2,42,"ASHLEY","HW1","unknown","unknown","unknown"
2,2,43,"ASHLEY","HW2","unknown","unknown","unknown"
2,2,44,"ASHLEY","HW3","unknown","unknown","unknown"
2,2,45,"ASHLEY","MILO","unknown","unknown","unknown"
2,2,46,"ASHLEY","MIST","unknown","unknown","unknown"
2,2,47,"ASHLEY","MONTROSE CITY","unknown","unknown","unknown"
2,2,48,"ASHLEY","MONTROSE RURAL","unknown","unknown","unknown"
2,2,49,"ASHLEY","MT ZION","unknown","unknown","unknown"
2,2,50,"ASHLEY","NCE","unknown","unknown","unknown"
2,2,51,"ASHLEY","NCW","unknown","unknown","unknown"
2,2,52,"ASHLEY","PARKDALE CITY","unknown","unknown","unknown"
